Microbe,Cytokine,Correlation,P-value,Corrected_P-value,Exceeds_Perm_Threshold
Acidipropionibacterium,MCP1,0.17226896250049034,0.0008215944724182694,0.029769462052558072,True
Acidothermus,MCP1,0.20826802476388187,4.932065348720264e-05,0.004828232394010363,True
Acidothermus,PDGFBB,-0.19442791896810666,0.00015455218941812834,0.01039037610786935,True
Acinetobacter,IL22,-0.16227219100061444,0.0016406383319015668,0.045546079064730065,True
Actinomadura,RANTES,-0.18903503613228567,0.00023624370258685593,0.013451427147292408,True
Actinomadura,MCP1,0.22612367250523752,1.0067904555138002e-05,0.001937203704057588,True
Actinomadura,PDGFBB,-0.16900590570280907,0.0010339901375104959,0.03363971708113897,True
Actinomyces,SCF,0.16994079428080175,0.0009684720867968962,0.032660227768696384,True
Aestuariimicrobium,RANTES,-0.17328207822334343,0.0007643502310060987,0.02805969926982915,True
Aestuariimicrobium,MCP1,0.23890056344496058,2.9758370731382066e-06,0.0010725291529581741,True
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,PDGFBB,-0.17497331360162371,0.0006769415417808329,0.025872149336555118,True
Anaerococcus,MIP1A,-0.1899287150317903,0.00022037741991738627,0.013081978756798037,True
Anaerococcus,IL27,0.1927087273240174,0.0001771604683688944,0.011494830389516635,True
Anaerococcus,IL1B,0.16201402475525242,0.001669364179083583,0.04611363677135065,True
Anaerococcus,IP10,-0.16130373992360778,0.0017507913180094246,0.047424347351905774,True
Anaerococcus,IL7,-0.16002946718784875,0.001906047270811179,0.04933618659353547,True
Anaerococcus,IL17A,0.20287806866131317,7.765941576045109e-05,0.007103926884316674,True
Anaerococcus,GMCSF,0.23566326326287548,4.079180139094944e-06,0.0011839241602282868,True
Anaerococcus,MCP1,0.16235276468301657,0.0016317661917694764,0.045546079064730065,True
Anaerococcus,RESISTIN,0.1928088973441271,0.00017576246419490502,0.011494830389516635,True
Anaerococcus,IL21,-0.18728278551973218,0.00027049764331466035,0.014864867891482773,True
Anaerococcus,ICAM1,-0.1948098778855837,0.00014991076943077645,0.01039037610786935,True
Anaerococcus,LEPTIN,0.2632497010937248,2.399827071754666e-07,0.0004463678353463679,True
Anaerococcus,ENA78,0.25642269333202483,4.990695495311364e-07,0.0004947088274818098,True
Arthrobacter,IL22,-0.17164946570719974,0.0008585234870172393,0.030708724727924328,True
Bacillus,IL17F,0.16082769545904585,0.0018073837692521761,0.048024768725843534,True
Bacillus,SDF1A,0.17140775939908603,0.0008733431498008389,0.030843384657523298,True
Bacillus,IL27,0.17766400496927817,0.0005567417865089255,0.02318372513970003,True
Bacillus,LIF,0.22561828132028366,1.0550221026520451e-05,0.0019623411109328036,True
Bacillus,IL2,0.1915749232712716,0.00019372727765274981,0.012011091214470488,True
Bacillus,IL5,0.24054952511665795,2.52985729753989e-06,0.0010725291529581741,True
Bacillus,IL12P70,0.21177656408504963,3.646953153081157e-05,0.003990195802782913,True
Bacillus,IL13,0.19196067283520735,0.00018793457921836775,0.011944793796233458,True
Bacillus,IL31,0.16394540566909765,0.001465179916927173,0.042804732651589655,True
Bacillus,IL1RA,0.19450946229164862,0.00015355013821668047,0.01039037610786935,True
Bacillus,SCF,0.17973281182819262,0.00047813479948780567,0.0220286047511177,True
Bacillus,IFNG,0.1603718260642782,0.0018631424104935555,0.04903596492596001,True
Bacillus,GMCSF,0.3080857325364441,1.1516466492503614e-09,6.426188302817016e-06,True
Bacillus,TNFA,0.23851862667439508,3.089366075705092e-06,0.0010725291529581741,True
Bacillus,HGF,0.1778959458398159,0.0005473670094576033,0.023138696308889595,True
Bacillus,MIP1B,0.17930551028353675,0.0004934723286540703,0.0220286047511177,True
Bacillus,IFNA,0.17015929889902204,0.0009537215765313002,0.032660227768696384,True
Bacillus,TGFB,0.23166020333280798,5.987622245446506e-06,0.00133643728518366,True
Bacillus,NGF,0.2323203035625736,5.623051622242924e-06,0.0013073595021714797,True
Bacillus,TRAIL,0.1690072464830036,0.0010338933169971537,0.03363971708113897,True
Bacillus,IL15,0.16880899318267345,0.0010483006791136436,0.03363971708113897,True
Bacillus,FGFB,0.18048394946573007,0.00045224213850234414,0.021568471220881028,True
Bacillus,LEPTIN,0.24739924622094225,1.272741038306357e-06,0.000887736874218684,True
Bergeyella,LIF,-0.15960939886547584,0.0019599247872604305,0.04993780964800549,True
Bergeyella,GMCSF,-0.1848544445559874,0.00032567815165136403,0.017144189492590674,True
Campylobacter,IL17F,-0.18016577627905725,0.0004630466448141269,0.02189661252595617,True
Campylobacter,MIP1A,-0.1752137448198315,0.000665295278077935,0.025602397597757776,True
Campylobacter,LIF,-0.17040622493092553,0.00093730203103177,0.032660227768696384,True
Campylobacter,IL5,-0.25698517855170055,4.70220803719681e-07,0.0004947088274818098,True
Campylobacter,IL12P70,-0.21304716176333582,3.265235985339089e-05,0.003749135351455244,True
Campylobacter,IL13,-0.18364664679142859,0.00035687464820804786,0.018275629597219248,True
Campylobacter,TNFA,-0.2241896374068832,1.2035333825781084e-05,0.0019670552382317842,True
Campylobacter,MCP1,-0.2189477393047464,1.93711388369125e-05,0.0025735941597612323,True
Campylobacter,NGF,-0.21374580933894288,3.0717817138747e-05,0.003646923822004431,True
Campylobacter,GCSF,-0.2234559193047252,1.2873272992091635e-05,0.0019953573137742034,True
Campylobacter,IL23,-0.19372969692579786,0.00016338682228707452,0.010853553194784236,True
Campylobacter,FGFB,-0.23087515569151368,6.450548422140026e-06,0.001384386930597744,True
Campylobacter,PAI1,-0.253936532956149,6.482333478121192e-07,0.0005167345829702322,True
Capnocytophaga,IL5,-0.16023173564783158,0.0018805907695619072,0.04903596492596001,True
Capnocytophaga,IP10,0.1786261969823786,0.000518798995646043,0.02274248753411071,True
Chryseobacterium,SCF,-0.16731544398317622,0.001162931321907516,0.03608985412657571,True
Cloacibacterium,SCF,-0.16169577213814534,0.0017054097727683768,0.046420422107548986,True
Cutibacterium,MCP1,0.19715660270508983,0.00012414203392185,0.0098958935611989,True
Dermabacter,SCF,-0.17147758190150442,0.0008690380626324447,0.030843384657523298,True
Dermabacter,IL12P40,-0.17465403038972258,0.0006926991806146339,0.02614325838298552,True
Dialister,IL12P70,-0.22108778097606133,1.597235882729239e-05,0.0021772515472351516,True
Dialister,SCF,-0.1687997016590859,0.001048980425110785,0.03363971708113897,True
Dialister,IFNG,-0.16783142354479186,0.001122085736978115,0.035374228318293115,True
Dialister,HGF,-0.20142142697026122,8.761992873289933e-05,0.00788579358596094,True
Dialister,MCP1,-0.19178732647122815,0.00019051732040587416,0.011944793796233458,True
Dialister,IL12P40,-0.21274350430123062,3.352863315224716e-05,0.003749135351455244,True
